Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
11/30/2021,Fox Ridge Care Community,2570,Brantford,BRANT,0.99,0.99
11/30/2021,Hardy Terrace,2720,Brantford,BRANT,1,1
11/30/2021,John Noble Home,M544,Brantford,BRANT,0.97,0.94
11/30/2021,St. Joseph's Lifecare Centre,2976,Brantford,BRANT,0.97,0.95
12/31/2021,Brierwood Gardens LTC,2678,Brantford,BRANT,0.99,0.98
12/31/2021,Fox Ridge Care Community,2570,Brantford,BRANT,1,1
12/31/2021,Hardy Terrace,2720,Brantford,BRANT,1,1
12/31/2021,John Noble Home,M544,Brantford,BRANT,1,1
12/31/2021,St. Joseph's Lifecare Centre,2976,Brantford,BRANT,0.97,0.97
8/31/2021,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,0.81,0.77
9/30/2021,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,0.89,0.78
10/31/2021,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,1,1
12/31/2021,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,1,1
8/31/2021,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",0.83,0.75
8/31/2021,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",0.82,0.82
9/30/2021,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",0.87,0.8
9/30/2021,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",0.88,0.82
10/31/2021,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",0.94,0.9
10/31/2021,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",0.95,0.91
11/30/2021,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",1,0.99
11/30/2021,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",0.98,0.98
12/31/2021,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",1,1
12/31/2021,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",1,1
8/31/2021,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,0.76,0.76
9/30/2021,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,0.85,0.8
10/31/2021,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,0.95
11/30/2021,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,1
12/31/2021,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,1
8/31/2021,Billings Court Manor,2938,Burlington,HALTON,0.76,0.71
8/31/2021,Burloak,2857,Burlington,HALTON,0.93,0.89
8/31/2021,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,0.92,0.89
8/31/2021,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,0.95,0.9
8/31/2021,Creek Way Village,M623,Burlington,HALTON,0.91,0.87
8/31/2021,Hampton Terrace Care Centre,2846,Burlington,HALTON,0.88,0.87
8/31/2021,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,0.94,0.91
8/31/2021,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,0.84,0.8
8/31/2021,The Village of Tansley Woods,2854,Burlington,HALTON,0.97,0.95
8/31/2021,Wellington Park Care Centre,1023,Burlington,HALTON,0.87,0.79
9/30/2021,Billings Court Manor,2938,Burlington,HALTON,0.83,0.79
9/30/2021,Burloak,2857,Burlington,HALTON,0.98,0.92
9/30/2021,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,0.93,0.91
9/30/2021,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,0.97,0.93
9/30/2021,Creek Way Village,M623,Burlington,HALTON,0.93,0.91
9/30/2021,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,0.97
9/30/2021,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,0.97,0.94
9/30/2021,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,0.86,0.83
9/30/2021,The Village of Tansley Woods,2854,Burlington,HALTON,0.98,0.97
9/30/2021,Wellington Park Care Centre,1023,Burlington,HALTON,0.92,0.86
10/31/2021,Billings Court Manor,2938,Burlington,HALTON,0.93,0.91
10/31/2021,Burloak,2857,Burlington,HALTON,1,1
10/31/2021,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,0.97,0.94
10/31/2021,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,0.99
10/31/2021,Creek Way Village,M623,Burlington,HALTON,0.97,0.95
10/31/2021,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
10/31/2021,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,0.98,0.97
10/31/2021,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,0.93,0.88
10/31/2021,The Village of Tansley Woods,2854,Burlington,HALTON,0.98,0.98
10/31/2021,Wellington Park Care Centre,1023,Burlington,HALTON,1,0.98
11/30/2021,Billings Court Manor,2938,Burlington,HALTON,1,0.99
11/30/2021,Burloak,2857,Burlington,HALTON,1,1
11/30/2021,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,1,1
11/30/2021,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,1
11/30/2021,Creek Way Village,M623,Burlington,HALTON,1,0.98
11/30/2021,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
11/30/2021,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,1,1
11/30/2021,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,1,1
11/30/2021,The Village of Tansley Woods,2854,Burlington,HALTON,1,0.99
11/30/2021,Wellington Park Care Centre,1023,Burlington,HALTON,1,1
12/31/2021,Billings Court Manor,2938,Burlington,HALTON,1,1
12/31/2021,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,1,1
12/31/2021,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,1
12/31/2021,Creek Way Village,M623,Burlington,HALTON,1,1
12/31/2021,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
12/31/2021,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,1,1
12/31/2021,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,1,1
12/31/2021,The Village of Tansley Woods,2854,Burlington,HALTON,1,1
8/31/2021,Cambridge Country Manor,2651,Cambridge,WATERLOO,0.94,0.92
8/31/2021,Fairview Mennonite Home,2992,Cambridge,WATERLOO,0.92,0.88
8/31/2021,Golden Years Nursing Home,1033,Cambridge,WATERLOO,0.92,0.91
8/31/2021,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,0.94,0.93
8/31/2021,Riverbend Place,2753,Cambridge,WATERLOO,0.97,0.97
8/31/2021,Saint Luke's Place,3014,Cambridge,WATERLOO,0.96,0.94
8/31/2021,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,WATERLOO,0.84,0.77
8/31/2021,Stirling Heights,2863,Cambridge,WATERLOO,0.98,0.95
9/30/2021,Cambridge Country Manor,2651,Cambridge,WATERLOO,0.97,0.94
9/30/2021,Fairview Mennonite Home,2992,Cambridge,WATERLOO,0.97,0.95
9/30/2021,Golden Years Nursing Home,1033,Cambridge,WATERLOO,0.96,0.94
9/30/2021,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,0.99,0.93
9/30/2021,Riverbend Place,2753,Cambridge,WATERLOO,0.96,0.96
9/30/2021,Saint Luke's Place,3014,Cambridge,WATERLOO,0.97,0.97
9/30/2021,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,WATERLOO,0.88,0.82
9/30/2021,Stirling Heights,2863,Cambridge,WATERLOO,0.98,0.96
10/31/2021,Cambridge Country Manor,2651,Cambridge,WATERLOO,1,0.96
10/31/2021,Fairview Mennonite Home,2992,Cambridge,WATERLOO,1,0.95
10/31/2021,Golden Years Nursing Home,1033,Cambridge,WATERLOO,0.99,0.98
10/31/2021,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,0.99,0.99
10/31/2021,Riverbend Place,2753,Cambridge,WATERLOO,1,1
10/31/2021,Saint Luke's Place,3014,Cambridge,WATERLOO,1,0.98
10/31/2021,St. Andrew's Terrace Long Term Care,2926,Cambridge,WATERLOO,0.98,0.96
10/31/2021,Stirling Heights,2863,Cambridge,WATERLOO,1,0.98
11/30/2021,Cambridge Country Manor,2651,Cambridge,WATERLOO,1,1
11/30/2021,Fairview Mennonite Home,2992,Cambridge,WATERLOO,1,1
11/30/2021,Golden Years Nursing Home,1033,Cambridge,WATERLOO,1,1
11/30/2021,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,1,1
11/30/2021,Riverbend Place,2753,Cambridge,WATERLOO,1,0.99
11/30/2021,Saint Luke's Place,3014,Cambridge,WATERLOO,1,0.99
11/30/2021,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,WATERLOO,1,1
11/30/2021,Stirling Heights,2863,Cambridge,WATERLOO,1,1
12/31/2021,Cambridge Country Manor,2651,Cambridge,WATERLOO,1,1
12/31/2021,Fairview Mennonite Home,2992,Cambridge,WATERLOO,1,1
12/31/2021,Golden Years Nursing Home,1033,Cambridge,WATERLOO,1,1
12/31/2021,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,1,1
12/31/2021,Riverbend Place,2753,Cambridge,WATERLOO,1,1
12/31/2021,Saint Luke's Place,3014,Cambridge,WATERLOO,1,1
12/31/2021,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,WATERLOO,1,1
12/31/2021,Stirling Heights,2863,Cambridge,WATERLOO,1,1
8/31/2021,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,0.93,0.9
9/30/2021,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,0.94,0.89
10/31/2021,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,0.94,0.92
11/30/2021,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,1,1
12/31/2021,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,1,1
8/31/2021,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,0.98
9/30/2021,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,0.99,0.98
10/31/2021,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
11/30/2021,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
12/31/2021,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
8/31/2021,Bon Air Long Term Care Residence,2613,Cannington,DURHAM,0.91,0.84
9/30/2021,Bon Air Long Term Care Residence,2613,Cannington,DURHAM,0.97,0.92
10/31/2021,Bon Air Long Term Care Residence,2613,Cannington,DURHAM,0.98,0.95
11/30/2021,Bon Air Long Term Care Residence,2613,Cannington,DURHAM,0.98,0.98
12/31/2021,Bon Air Long Term Care Residence,2613,Cannington,DURHAM,0.98,0.98
10/31/2021,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.97
11/30/2021,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.99
12/31/2021,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.99
8/31/2021,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.88,0.81
9/30/2021,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.98,0.94
8/31/2021,The Bignucolo Residence,2864,Chapleau,SUDBURY,0.88,0.85
9/30/2021,The Bignucolo Residence,2864,Chapleau,SUDBURY,0.93,0.89
10/31/2021,The Bignucolo Residence,2864,Chapleau,SUDBURY,1,0.95
11/30/2021,The Bignucolo Residence,2864,Chapleau,SUDBURY,1,0.97
12/31/2021,The Bignucolo Residence,2864,Chapleau,SUDBURY,1,0.99
8/31/2021,Copper Terrace,1115,Chatham,CHATHAM-KENT,0.86,0.8
8/31/2021,Meadow Park Nursing Home (Chatham),2685,Chatham,CHATHAM-KENT,0.92,0.9
8/31/2021,Riverview Gardens,M626,Chatham,CHATHAM-KENT,0.83,0.81
9/30/2021,Copper Terrace,1115,Chatham,CHATHAM-KENT,0.87,0.8
9/30/2021,Meadow Park Nursing Home (Chatham),2685,Chatham,CHATHAM-KENT,0.99,0.95
9/30/2021,Riverview Gardens,M626,Chatham,CHATHAM-KENT,0.83,0.82
10/31/2021,Copper Terrace,1115,Chatham,CHATHAM-KENT,0.94,0.9
10/31/2021,Meadow Park Nursing Home (Chatham),2685,Chatham,CHATHAM-KENT,0.99,0.99
10/31/2021,Riverview Gardens,M626,Chatham,CHATHAM-KENT,0.9,0.86
11/30/2021,Copper Terrace,1115,Chatham,CHATHAM-KENT,1,1
11/30/2021,Meadow Park Nursing Home (Chatham),2685,Chatham,CHATHAM-KENT,1,1
11/30/2021,Riverview Gardens,M626,Chatham,CHATHAM-KENT,1,0.96
12/31/2021,Copper Terrace,1115,Chatham,CHATHAM-KENT,0.99,0.99
12/31/2021,Meadow Park Nursing Home (Chatham),2685,Chatham,CHATHAM-KENT,1,1
12/31/2021,Riverview Gardens,M626,Chatham,CHATHAM-KENT,1,1
8/31/2021,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,0.83,0.81
9/30/2021,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,0.88,0.83
10/31/2021,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,1,0.93
11/30/2021,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,1,1
12/31/2021,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,1,1
8/31/2021,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,0.91,0.73
9/30/2021,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,0.92,0.9
10/31/2021,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,0.93,0.88
11/30/2021,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,1,0.97
12/31/2021,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,1,1
8/31/2021,Elgin Abbey Nursing Home,2725,Chesley,GREY-BRUCE,0.94,0.94
8/31/2021,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,0.79,0.79
9/30/2021,Elgin Abbey Nursing Home,2725,Chesley,GREY-BRUCE,0.93,0.93
9/30/2021,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,0.95,0.87
10/31/2021,Elgin Abbey Nursing Home,2725,Chesley,GREY-BRUCE,0.96,0.96
10/31/2021,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,1,0.95
11/30/2021,Elgin Abbey Nursing Home,2725,Chesley,GREY-BRUCE,0.96,0.96
11/30/2021,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,1,1
12/31/2021,Elgin Abbey,2725,Chesley,GREY-BRUCE,1,1
12/31/2021,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,1,1
10/31/2021,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,0.94,0.89
11/30/2021,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,1,0.95
12/31/2021,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,1,1
8/31/2021,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,0.89,0.87
9/30/2021,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,0.9,0.89
8/31/2021,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,0.7,0.67
9/30/2021,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,0.81,0.77
10/31/2021,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,0.98,0.92
11/30/2021,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,1,0.99
12/31/2021,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,1,1
8/31/2021,Caressant Care Cobden,2827,Cobden,RENFREW,0.75,0.75
9/30/2021,Caressant Care Cobden,2827,Cobden,RENFREW,0.88,0.78
10/31/2021,Caressant Care Cobden,2827,Cobden,RENFREW,0.86,0.82
11/30/2021,Caressant Care Cobden,2827,Cobden,RENFREW,1,1
12/31/2021,Caressant Care Cobden,2827,Cobden,RENFREW,1,1
8/31/2021,Extendicare Cobourg,2851,Cobourg,HALIBURTON KAWARTHA PR,0.9,0.87
8/31/2021,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,0.9,0.86
8/31/2021,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,0.94,0.94
9/30/2021,Extendicare Cobourg,2851,Cobourg,HALIBURTON KAWARTHA PR,0.97,0.92
9/30/2021,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,0.94,0.93
9/30/2021,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,0.93,0.91
10/31/2021,Extendicare Cobourg,2851,Cobourg,HALIBURTON KAWARTHA PR,0.99,0.98
10/31/2021,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,0.96,0.95
10/31/2021,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Extendicare Cobourg,2851,Cobourg,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,1,1
12/31/2021,Extendicare Cobourg (The Landmark),2851,Cobourg,HALIBURTON KAWARTHA PR,1,1
12/31/2021,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,1,1
12/31/2021,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,1,1
8/31/2021,Villa Minto,2815,Cochrane,PORCUPINE,0.86,0.84
9/30/2021,Villa Minto,2815,Cochrane,PORCUPINE,0.91,0.88
10/31/2021,Villa Minto,2815,Cochrane,PORCUPINE,0.98,0.95
11/30/2021,Villa Minto,2815,Cochrane,PORCUPINE,1,0.98
12/31/2021,Villa Minto,2815,Cochrane,PORCUPINE,1,1
8/31/2021,Bay Haven Nursing Home,2657,Collingwood,SIMCOE-MUSKOKA,0.95,0.95
8/31/2021,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,1,0.94
8/31/2021,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.89,0.8
9/30/2021,Bay Haven Nursing Home,2657,Collingwood,SIMCOE-MUSKOKA,0.98,0.97
9/30/2021,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,0.92,0.87
9/30/2021,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.94,0.83
10/31/2021,Bay Haven Nursing Home,2657,Collingwood,SIMCOE-MUSKOKA,1,0.99
10/31/2021,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,0.91,0.83
10/31/2021,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,1,0.93
11/30/2021,Bay Haven Nursing Home,2657,Collingwood,SIMCOE-MUSKOKA,1,1
11/30/2021,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,1,0.99
11/30/2021,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.99,0.99
12/31/2021,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,1,1
12/31/2021,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.99,0.99
8/31/2021,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,0.89,0.85
9/30/2021,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,0.89,0.87
10/31/2021,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,0.98,0.93
11/30/2021,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,1,0.98
12/31/2021,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,1,1
8/31/2021,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,0.75,0.73
8/31/2021,Heartwood,2088,Cornwall,EASTERN ONTARIO,0.88,0.82
8/31/2021,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,0.89,0.87
8/31/2021,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,0.94,0.93
8/31/2021,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,0.9,0.85
9/30/2021,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,0.86,0.8
9/30/2021,Heartwood,2088,Cornwall,EASTERN ONTARIO,0.96,0.94
9/30/2021,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,0.96,0.93
9/30/2021,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,0.95,0.95
9/30/2021,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,0.92,0.88
10/31/2021,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,0.95,0.89
10/31/2021,Heartwood,2088,Cornwall,EASTERN ONTARIO,1,0.98
10/31/2021,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,1,0.98
10/31/2021,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,1,1
10/31/2021,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,0.95,0.92
11/30/2021,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,1,0.98
11/30/2021,Heartwood,2088,Cornwall,EASTERN ONTARIO,1,0.99
11/30/2021,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,0.99,0.99
11/30/2021,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,1,1
11/30/2021,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,0.98,0.97
12/31/2021,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,1,1
12/31/2021,Heartwood,2088,Cornwall,EASTERN ONTARIO,1,1
12/31/2021,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,0.98,0.98
12/31/2021,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,1,1
12/31/2021,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,1,1
8/31/2021,Caressant Care Courtland,2826,Courtland,HALDIMAND-NORFOLK,0.83,0.83
9/30/2021,Caressant Care Courtland,2826,Courtland,HALDIMAND-NORFOLK,0.97,0.9
10/31/2021,Caressant Care Courtland,2826,Courtland,HALDIMAND-NORFOLK,1,1
11/30/2021,Caressant Care Courtland,2826,Courtland,HALDIMAND-NORFOLK,1,1
12/31/2021,Caressant Care Courtland,2826,Courtland,HALDIMAND-NORFOLK,1,1
8/31/2021,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,0.95,0.94
9/30/2021,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,0.96,0.95
10/31/2021,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,1,1
11/30/2021,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,1,1
12/31/2021,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,1,1
10/31/2021,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,1,1
10/31/2021,The Four Seasons Lodge,2896,Deep River,RENFREW,0.94,0.94
11/30/2021,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,1,1
11/30/2021,The Four Seasons Lodge,2896,Deep River,RENFREW,1,1
12/31/2021,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,1,1
12/31/2021,The Four Seasons Lodge,2896,Deep River,RENFREW,1,1
8/31/2021,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,0.97,0.97
8/31/2021,The Four Seasons Lodge,2896,Deep River,RENFREW,0.95,0.89
9/30/2021,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,0.98,0.96
9/30/2021,The Four Seasons Lodge,2896,Deep River,RENFREW,1,0.98
8/31/2021,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,0.86,0.83
9/30/2021,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,0.93,0.9
10/31/2021,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,0.97,0.95
11/30/2021,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,1,0.99
12/31/2021,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,1,1
8/31/2021,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,0.81,0.81
9/30/2021,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,0.91,0.86
10/31/2021,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,1,0.9
11/30/2021,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,1,1
12/31/2021,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,1,1
8/31/2021,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,0.91,0.88
9/30/2021,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,0.91,0.88
10/31/2021,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,0.97
11/30/2021,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,1
12/31/2021,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,1
8/31/2021,Princess Court,M608,Dryden,NORTHWESTERN,0.79,0.77
9/30/2021,Princess Court,M608,Dryden,NORTHWESTERN,0.89,0.79
10/31/2021,Princess Court,M608,Dryden,NORTHWESTERN,0.99,0.91
11/30/2021,Princess Court,M608,Dryden,NORTHWESTERN,0.99,0.99
12/31/2021,Princess Court,M608,Dryden,NORTHWESTERN,1,1
8/31/2021,Blackadar Continuing Care Centre,2641,Dundas,HAMILTON,0.94,0.84
8/31/2021,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,0.81,0.73
8/31/2021,Wentworth Lodge,M592,Dundas,HAMILTON,0.93,0.9
9/30/2021,Blackadar Continuing Care Centre,2641,Dundas,HAMILTON,1,0.98
9/30/2021,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,0.87,0.84
9/30/2021,Wentworth Lodge,M592,Dundas,HAMILTON,0.94,0.92
10/31/2021,Blackadar Continuing Care Centre,2641,Dundas,HAMILTON,1,1
10/31/2021,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,0.95
10/31/2021,Wentworth Lodge,M592,Dundas,HAMILTON,0.96,0.94
11/30/2021,Blackadar Continuing Care Centre,2641,Dundas,HAMILTON,1,1
11/30/2021,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,1
11/30/2021,Wentworth Lodge,M592,Dundas,HAMILTON,0.98,0.96
12/31/2021,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,1
12/31/2021,Wentworth Lodge,M592,Dundas,HAMILTON,1,1
