Economic region code,Economic region name,Census division code,Census division name,Census subdivision code,Census subdivision name,Total Population,Total Private Dwellings,Population density (people/square km),Land area (square km),Total - Age groups,0-14 Years,15-64 Years,15-19 Years,20-24 Years,>=65,Average Age of Population,Median Age of Population,Total households by #/room,1 or fewer per room,>1 per room,Total households by housing suitability,Suitable housing,Unsuitable housing,Total owned and rented households >0 income,<30 percent of income spent on shelter,>=30 percent of income spent on shelter,30 - <100 percent of income spent on shelter,Total commuting duration,Commute <15 min,Commute 15-29 min,Commute 30-44 min,Commute 45-59 min,Commute >=60 min
3590, Northeast,3548,"Nipissing, District (DIS)",3548094,"Nipissing, Unorganized, North Part, Unorganized (NO)",1591.0,955.0,0.4,3721.2,1590.0,170.0,1020.0,75.0,40.0,400.0,49.1,54.8,730.0,725.0,0.0,730.0,725.0,0.0,730.0,655.0,70.0,70.0,585.0,145.0,205.0,140.0,60.0,35.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549003,"Seguin, Township (TP)",5280.0,4827.0,9.0,586.99,5280.0,555.0,3220.0,275.0,235.0,1505.0,49.1,54.8,2135.0,2130.0,0.0,2135.0,2085.0,50.0,2110.0,1785.0,330.0,290.0,1740.0,575.0,665.0,310.0,60.0,145.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549005,"The Archipelago, Township (TP)",979.0,2863.0,1.7,592.14,980.0,70.0,550.0,35.0,30.0,360.0,55.1,60.4,500.0,500.0,0.0,500.0,500.0,0.0,490.0,425.0,70.0,60.0,360.0,135.0,120.0,65.0,20.0,10.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549012,"McMurrich/Monteith, Township (TP)",907.0,735.0,3.3,275.26,905.0,95.0,535.0,30.0,30.0,280.0,50.1,57.6,415.0,415.0,0.0,415.0,400.0,15.0,420.0,330.0,85.0,85.0,300.0,40.0,80.0,125.0,35.0,20.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549014,"Perry, Township (TP)",2650.0,1710.0,14.2,186.34,2650.0,385.0,1585.0,90.0,85.0,680.0,46.7,51.6,1145.0,1135.0,10.0,1145.0,1110.0,35.0,1135.0,965.0,165.0,155.0,955.0,150.0,460.0,205.0,75.0,65.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549018,"Kearney, Town (T)",974.0,1195.0,1.8,528.21,975.0,85.0,585.0,25.0,25.0,300.0,52.2,58.4,460.0,460.0,0.0,460.0,450.0,10.0,455.0,385.0,70.0,70.0,290.0,55.0,55.0,115.0,30.0,30.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549019,"Armour, Township (TP)",1459.0,1087.0,8.9,163.52,1460.0,170.0,825.0,45.0,30.0,465.0,50.5,56.8,665.0,655.0,10.0,665.0,645.0,20.0,665.0,560.0,100.0,100.0,440.0,120.0,130.0,120.0,20.0,50.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549022,"Burk's Falls, Village (VL)",957.0,523.0,310.0,3.09,955.0,150.0,575.0,40.0,40.0,225.0,44.5,45.2,465.0,445.0,20.0,465.0,450.0,20.0,460.0,370.0,90.0,85.0,390.0,170.0,85.0,90.0,10.0,35.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549024,"Ryerson, Township (TP)",745.0,555.0,4.0,185.93,745.0,85.0,440.0,30.0,25.0,225.0,49.1,54.8,350.0,345.0,0.0,350.0,325.0,30.0,330.0,270.0,65.0,50.0,245.0,30.0,55.0,70.0,60.0,30.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549028,"McKellar, Township (TP)",1419.0,1515.0,8.1,176.07,1420.0,100.0,785.0,40.0,40.0,530.0,54.8,60.4,690.0,690.0,0.0,690.0,690.0,0.0,675.0,580.0,95.0,85.0,400.0,60.0,175.0,105.0,10.0,55.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549031,"McDougall, Municipality (MU)",2744.0,1673.0,10.4,264.02,2740.0,375.0,1605.0,140.0,95.0,760.0,47.3,52.0,1155.0,1155.0,0.0,1155.0,1130.0,25.0,1150.0,995.0,160.0,130.0,1135.0,520.0,410.0,120.0,35.0,55.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549032,"Parry Sound, Town (T)",6879.0,3518.0,524.9,13.1,6880.0,805.0,3870.0,285.0,315.0,2205.0,49.4,53.2,3195.0,3140.0,55.0,3195.0,3030.0,170.0,3190.0,2280.0,905.0,855.0,2425.0,1620.0,400.0,175.0,115.0,110.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549036,"Carling, Township (TP)",1491.0,1761.0,6.1,244.32,1495.0,145.0,870.0,45.0,55.0,475.0,51.7,58.0,695.0,690.0,0.0,695.0,690.0,10.0,695.0,615.0,80.0,80.0,550.0,95.0,290.0,95.0,15.0,55.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549039,"Whitestone, Municipality (MU)",1075.0,1427.0,1.2,923.7,1075.0,85.0,580.0,15.0,15.0,410.0,56.1,61.6,550.0,550.0,0.0,550.0,540.0,10.0,530.0,435.0,95.0,85.0,300.0,95.0,40.0,100.0,45.0,20.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549043,"Magnetawan, Municipality (MU)",1753.0,1717.0,3.3,526.31,1755.0,175.0,965.0,65.0,50.0,615.0,52.6,59.2,825.0,825.0,0.0,825.0,795.0,30.0,800.0,675.0,125.0,95.0,405.0,135.0,130.0,45.0,65.0,35.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549046,"Strong, Township (TP)",1566.0,953.0,9.9,158.88,1565.0,210.0,875.0,70.0,55.0,485.0,48.5,54.8,660.0,645.0,15.0,660.0,630.0,30.0,635.0,515.0,120.0,115.0,465.0,160.0,130.0,35.0,50.0,90.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549048,"Sundridge, Village (VL)",938.0,458.0,417.7,2.25,940.0,140.0,475.0,40.0,30.0,330.0,49.5,54.4,440.0,440.0,0.0,440.0,435.0,0.0,440.0,370.0,75.0,75.0,255.0,120.0,45.0,40.0,30.0,20.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549051,"Joly, Township (TP)",293.0,155.0,1.5,193.95,290.0,40.0,160.0,10.0,10.0,95.0,48.2,54.8,110.0,110.0,0.0,110.0,105.0,0.0,,,,,65.0,45.0,10.0,0.0,0.0,0.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549054,"Machar, Township (TP)",969.0,875.0,5.3,182.65,970.0,95.0,515.0,40.0,20.0,360.0,53.1,59.6,475.0,465.0,0.0,475.0,465.0,10.0,470.0,440.0,30.0,20.0,315.0,110.0,60.0,50.0,40.0,55.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549056,"South River, Village (VL)",1101.0,510.0,268.0,4.11,1100.0,155.0,650.0,60.0,40.0,295.0,46.0,49.2,480.0,480.0,0.0,480.0,470.0,15.0,475.0,400.0,80.0,75.0,350.0,185.0,60.0,30.0,55.0,20.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549060,"Powassan, Municipality (MU)",3346.0,1381.0,15.0,223.26,3345.0,525.0,1915.0,150.0,110.0,905.0,46.8,50.4,1330.0,1320.0,10.0,1330.0,1315.0,15.0,1295.0,1130.0,165.0,160.0,1140.0,285.0,375.0,415.0,40.0,20.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549066,"Callander, Municipality (MU)",3964.0,1758.0,38.5,102.98,3965.0,565.0,2460.0,210.0,145.0,940.0,46.1,50.4,1640.0,1635.0,0.0,1640.0,1605.0,30.0,1630.0,1410.0,225.0,205.0,1485.0,425.0,825.0,180.0,20.0,30.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549071,"Nipissing, Township (TP)",1769.0,1012.0,4.6,387.95,1770.0,220.0,1060.0,80.0,55.0,495.0,48.9,54.8,735.0,730.0,0.0,735.0,720.0,15.0,720.0,605.0,115.0,95.0,560.0,100.0,180.0,200.0,45.0,40.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549072,"Shawanaga 17, Indian reserve (IRI)",155.0,79.0,4.8,32.25,155.0,20.0,115.0,10.0,10.0,20.0,40.4,40.8,75.0,70.0,0.0,75.0,65.0,10.0,,,,,50.0,30.0,10.0,10.0,0.0,0.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549073,"Parry Island First Nation, Indian reserve (IRI)",367.0,310.0,5.1,71.31,370.0,85.0,225.0,30.0,15.0,55.0,39.0,38.4,135.0,130.0,0.0,135.0,120.0,15.0,0.0,0.0,0.0,0.0,115.0,65.0,25.0,10.0,10.0,10.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549075,"Henvey Inlet 2, Indian reserve (IRI)",15.0,7.0,0.2,84.54,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3549,"Parry Sound, District (DIS)",3549076,"French River 13, Indian reserve (IRI)",137.0,55.0,5.3,25.85,135.0,45.0,80.0,10.0,5.0,15.0,31.4,26.2,55.0,50.0,0.0,55.0,50.0,10.0,,,,,40.0,35.0,10.0,0.0,0.0,0.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549077,"Dokis 9, Indian reserve (IRI)",201.0,145.0,1.3,150.19,205.0,25.0,125.0,10.0,5.0,55.0,48.2,53.2,95.0,95.0,0.0,95.0,95.0,0.0,,,,,60.0,50.0,0.0,0.0,0.0,10.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549078,"Magnetewan 1, Indian reserve (IRI)",102.0,52.0,2.3,44.41,105.0,20.0,65.0,5.0,10.0,15.0,38.0,36.8,45.0,45.0,0.0,45.0,40.0,10.0,,,,,30.0,20.0,0.0,0.0,0.0,10.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549093,"Naiscoutaing 17A, Indian reserve (IRI)",0.0,0.0,0.0,10.01,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3549,"Parry Sound, District (DIS)",3549095,"Parry Sound, Unorganized, North East Part, Unorganized (NO)",179.0,81.0,1.0,183.04,180.0,25.0,110.0,5.0,5.0,45.0,47.6,50.8,60.0,60.0,0.0,60.0,60.0,0.0,,,,,50.0,0.0,30.0,0.0,15.0,0.0
3590, Northeast,3549,"Parry Sound, District (DIS)",3549096,"Parry Sound, Unorganized, Centre Part, Unorganized (NO)",2495.0,2703.0,1.0,2587.29,2495.0,185.0,1295.0,80.0,40.0,1015.0,56.1,61.2,1265.0,1245.0,15.0,1265.0,1230.0,40.0,1245.0,1040.0,205.0,185.0,530.0,170.0,105.0,65.0,110.0,75.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551001,"Tehkummah, Township (TP)",450.0,368.0,3.4,131.7,450.0,35.0,250.0,20.0,10.0,170.0,54.2,59.6,245.0,245.0,0.0,245.0,240.0,0.0,230.0,165.0,60.0,55.0,155.0,40.0,65.0,10.0,20.0,30.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551006,"Central Manitoulin, Municipality (MU)",2235.0,1603.0,5.2,427.61,2235.0,230.0,1185.0,80.0,65.0,820.0,52.8,58.4,1050.0,1045.0,10.0,1050.0,1020.0,30.0,1025.0,870.0,160.0,140.0,625.0,310.0,125.0,110.0,20.0,60.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551011,"Assiginack, Township (TP)",1008.0,710.0,4.5,224.89,1010.0,130.0,595.0,50.0,45.0,285.0,48.3,53.6,450.0,435.0,15.0,450.0,425.0,20.0,425.0,370.0,55.0,50.0,360.0,100.0,135.0,85.0,10.0,25.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551017,"Northeastern Manitoulin and the Islands, Municipality (MU)",2641.0,1903.0,5.4,489.19,2640.0,320.0,1465.0,135.0,80.0,855.0,50.0,55.6,1205.0,1200.0,0.0,1205.0,1180.0,20.0,1170.0,970.0,195.0,185.0,950.0,495.0,155.0,125.0,55.0,120.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551021,"Billings, Township (TP)",753.0,675.0,3.6,208.81,750.0,100.0,425.0,20.0,25.0,230.0,49.8,56.8,325.0,320.0,0.0,325.0,315.0,10.0,320.0,280.0,40.0,40.0,190.0,45.0,85.0,40.0,20.0,0.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551026,"Gore Bay, Town (T)",808.0,421.0,157.2,5.14,810.0,80.0,445.0,40.0,40.0,280.0,51.6,56.8,420.0,420.0,0.0,420.0,415.0,10.0,420.0,335.0,85.0,70.0,315.0,215.0,35.0,25.0,15.0,30.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551027,"Gordon/Barrie Island, Municipality (MU)",613.0,621.0,2.3,263.44,615.0,60.0,310.0,20.0,15.0,245.0,54.2,61.6,260.0,255.0,0.0,260.0,255.0,0.0,255.0,220.0,30.0,30.0,150.0,95.0,30.0,15.0,0.0,0.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551028,"Burpee and Mills, Township (TP)",382.0,292.0,1.8,217.33,385.0,40.0,205.0,15.0,10.0,140.0,51.7,58.0,175.0,175.0,0.0,175.0,165.0,0.0,150.0,150.0,0.0,0.0,75.0,20.0,35.0,15.0,0.0,0.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551034,"Cockburn Island, Township (TP)",16.0,89.0,0.1,168.9,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3551,"Manitoulin, District (DIS)",3551040,"Whitefish River 4, Indian reserve (IRI)",457.0,270.0,11.5,39.73,460.0,90.0,295.0,20.0,40.0,70.0,39.3,41.2,180.0,180.0,0.0,180.0,160.0,15.0,0.0,0.0,0.0,0.0,135.0,80.0,20.0,15.0,0.0,10.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551041,"Sucker Creek 23, Indian reserve (IRI)",373.0,159.0,57.7,6.47,375.0,90.0,240.0,20.0,20.0,45.0,36.6,36.4,145.0,145.0,0.0,145.0,135.0,10.0,0.0,0.0,0.0,0.0,115.0,60.0,25.0,10.0,10.0,10.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551042,"Sheguiandah 24, Indian reserve (IRI)",158.0,67.0,7.7,20.65,160.0,35.0,110.0,25.0,20.0,15.0,32.0,26.2,60.0,55.0,0.0,60.0,50.0,10.0,,,,,45.0,30.0,10.0,0.0,0.0,0.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551043,"Wikwemikong Unceded, Indian reserve (IRI)",2728.0,1130.0,6.7,409.04,2730.0,665.0,1705.0,195.0,175.0,355.0,36.6,34.8,1040.0,1020.0,20.0,1040.0,935.0,100.0,0.0,0.0,0.0,0.0,765.0,565.0,120.0,40.0,15.0,15.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551044,"Sheshegwaning 20, Indian reserve (IRI)",127.0,69.0,6.3,20.06,125.0,25.0,85.0,10.0,5.0,15.0,38.4,40.8,60.0,55.0,0.0,60.0,55.0,10.0,,,,,45.0,40.0,0.0,0.0,0.0,0.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551045,"M'Chigeeng 22, Indian reserve (IRI)",926.0,543.0,28.1,32.99,925.0,165.0,600.0,65.0,40.0,165.0,41.9,45.2,405.0,400.0,0.0,405.0,370.0,35.0,0.0,0.0,0.0,0.0,265.0,180.0,25.0,20.0,15.0,20.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551094,"Manitoulin, Unorganized, West Part, Unorganized (NO)",219.0,367.0,0.5,402.29,220.0,10.0,100.0,0.0,0.0,105.0,59.6,63.2,110.0,110.0,0.0,110.0,105.0,0.0,,,,,40.0,25.0,10.0,0.0,0.0,0.0
3590, Northeast,3551,"Manitoulin, District (DIS)",3551100,"Zhiibaahaasing 19A, Indian reserve (IRI)",41.0,15.0,7.8,5.28,45.0,10.0,25.0,5.0,10.0,5.0,24.8,20.6,15.0,15.0,0.0,15.0,15.0,0.0,,,,,15.0,10.0,0.0,0.0,0.0,0.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552001,"French River / Rivière des Français, Municipality (M)",2828.0,2098.0,3.9,717.91,2830.0,320.0,1610.0,95.0,75.0,900.0,51.1,58.0,1390.0,1385.0,0.0,1390.0,1370.0,25.0,1360.0,1145.0,210.0,180.0,875.0,360.0,135.0,85.0,120.0,175.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552004,"St.-Charles, Municipality (MU)",1357.0,788.0,4.3,314.46,1355.0,155.0,835.0,45.0,60.0,365.0,49.4,55.6,620.0,620.0,0.0,620.0,610.0,10.0,610.0,515.0,95.0,80.0,445.0,70.0,65.0,75.0,145.0,85.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552013,"Markstay-Warren, Municipality (MU)",2708.0,1199.0,5.4,505.92,2705.0,460.0,1760.0,135.0,100.0,485.0,42.7,45.2,1110.0,1095.0,10.0,1110.0,1075.0,35.0,1095.0,915.0,175.0,155.0,895.0,140.0,145.0,230.0,220.0,165.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552023,"Sables-Spanish Rivers, Township (TP)",3237.0,1718.0,4.0,801.04,3235.0,490.0,1955.0,160.0,160.0,790.0,45.6,50.4,1385.0,1380.0,10.0,1385.0,1350.0,35.0,1350.0,1175.0,170.0,165.0,1025.0,305.0,280.0,180.0,80.0,170.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552026,"Espanola, Town (T)",5185.0,2450.0,64.0,81.0,5185.0,780.0,3100.0,240.0,195.0,1305.0,46.0,48.8,2305.0,2305.0,0.0,2305.0,2235.0,70.0,2300.0,1980.0,320.0,315.0,1880.0,1125.0,255.0,170.0,160.0,170.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552028,"Baldwin, Township (TP)",579.0,326.0,7.0,82.49,580.0,90.0,345.0,20.0,15.0,150.0,46.5,52.0,245.0,245.0,0.0,245.0,245.0,0.0,240.0,215.0,30.0,30.0,185.0,55.0,65.0,10.0,50.0,15.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552031,"Nairn and Hyman, Township (TP)",373.0,215.0,2.3,159.18,370.0,50.0,260.0,15.0,15.0,65.0,45.0,48.8,165.0,165.0,0.0,165.0,165.0,0.0,155.0,145.0,0.0,0.0,125.0,45.0,40.0,10.0,0.0,25.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552036,"Killarney, Municipality (MU)",397.0,443.0,0.3,1469.4,400.0,20.0,215.0,15.0,10.0,155.0,55.8,60.0,170.0,170.0,0.0,170.0,170.0,0.0,170.0,165.0,0.0,0.0,100.0,60.0,15.0,15.0,0.0,10.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552037,"Point Grondine 3, Indian reserve (IRI)",5.0,4.0,0.0,138.55,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3552,"Sudbury, District (DIS)",3552051,"Whitefish Lake 6, Indian reserve (IRI)",412.0,202.0,2.4,170.16,410.0,75.0,280.0,30.0,40.0,50.0,37.7,37.6,130.0,130.0,0.0,130.0,125.0,10.0,0.0,0.0,0.0,0.0,150.0,95.0,25.0,15.0,0.0,15.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552052,"Mattagami 71, Indian reserve (IRI)",210.0,89.0,4.5,46.43,210.0,45.0,140.0,25.0,20.0,20.0,33.6,29.4,80.0,80.0,0.0,80.0,75.0,10.0,,,,,70.0,45.0,10.0,10.0,0.0,15.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552053,"Chapleau 74A, Indian reserve (IRI)",17.0,13.0,2.2,7.61,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3552,"Sudbury, District (DIS)",3552054,"Duck Lake 76B, Indian reserve (IRI)",154.0,64.0,82.9,1.86,155.0,55.0,90.0,20.0,5.0,15.0,29.2,20.6,50.0,50.0,0.0,50.0,40.0,10.0,,,,,30.0,20.0,0.0,10.0,0.0,0.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552056,"Chapleau Cree Fox Lake, Indian reserve (IRI)",62.0,34.0,6.7,9.25,65.0,5.0,45.0,0.0,5.0,15.0,47.0,52.0,30.0,30.0,0.0,30.0,30.0,0.0,,,,,30.0,30.0,10.0,0.0,0.0,0.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552058,"Chapleau 75, Indian reserve (IRI)",0.0,0.0,0.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,
3590, Northeast,3552,"Sudbury, District (DIS)",3552092,"Chapleau, Township (TP)",1942.0,973.0,147.1,13.2,1945.0,285.0,1215.0,100.0,95.0,450.0,45.1,47.6,855.0,855.0,0.0,855.0,845.0,10.0,850.0,785.0,60.0,60.0,835.0,715.0,95.0,15.0,0.0,0.0
3590, Northeast,3552,"Sudbury, District (DIS)",3552093,"Sudbury, Unorganized, North Part, Unorganized (NO)",2902.0,2837.0,0.1,35377.17,2900.0,305.0,1710.0,90.0,80.0,890.0,51.2,56.8,1365.0,1365.0,0.0,1365.0,1345.0,20.0,1365.0,1195.0,170.0,145.0,940.0,200.0,270.0,245.0,105.0,120.0
3590, Northeast,3553,"Greater Sudbury / Grand Sudbury, Census division (CDR)",3553005,"Greater Sudbury / Grand Sudbury, City (CV)",166004.0,75967.0,52.1,3186.26,166005.0,25625.0,106600.0,8825.0,10475.0,33780.0,42.9,43.2,71475.0,70845.0,630.0,71475.0,69470.0,2005.0,71155.0,58895.0,12260.0,11395.0,60840.0,21855.0,24710.0,9165.0,2770.0,2345.0
3590, Northeast,3553,"Greater Sudbury / Grand Sudbury, Census division (CDR)",3553040,"Wahnapitei 11, Indian reserve (IRI)",124.0,69.0,11.7,10.59,125.0,25.0,80.0,5.0,5.0,20.0,42.0,49.2,50.0,50.0,0.0,50.0,45.0,0.0,,,,,35.0,25.0,0.0,0.0,0.0,0.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554001,"Coleman, Township (TP)",517.0,295.0,2.9,177.95,515.0,65.0,290.0,15.0,20.0,160.0,50.2,56.0,205.0,205.0,0.0,205.0,195.0,10.0,200.0,175.0,25.0,15.0,200.0,40.0,110.0,30.0,15.0,10.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554006,"Latchford, Town (T)",355.0,206.0,2.3,152.26,355.0,30.0,215.0,10.0,25.0,115.0,51.4,57.2,150.0,150.0,0.0,150.0,150.0,0.0,155.0,120.0,30.0,30.0,80.0,15.0,40.0,15.0,0.0,0.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554008,"Cobalt, Town (T)",989.0,542.0,478.5,2.07,990.0,145.0,635.0,50.0,60.0,210.0,44.4,48.0,455.0,455.0,0.0,455.0,440.0,10.0,450.0,390.0,60.0,55.0,350.0,95.0,160.0,30.0,15.0,45.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554014,"Harris, Township (TP)",530.0,217.0,10.6,49.81,530.0,90.0,315.0,35.0,20.0,125.0,44.6,50.0,225.0,225.0,0.0,225.0,225.0,0.0,205.0,190.0,0.0,0.0,210.0,105.0,45.0,25.0,15.0,25.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554020,"Temiskaming Shores, City (CY)",9634.0,4539.0,54.5,176.67,9635.0,1450.0,5525.0,470.0,540.0,2660.0,46.0,48.4,4275.0,4260.0,15.0,4275.0,4210.0,60.0,4230.0,3525.0,710.0,645.0,3650.0,2100.0,910.0,280.0,95.0,275.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554021,"Hudson, Township (TP)",530.0,325.0,5.9,90.28,530.0,80.0,335.0,35.0,25.0,115.0,43.8,46.8,235.0,235.0,0.0,235.0,235.0,0.0,225.0,200.0,25.0,20.0,220.0,60.0,95.0,30.0,0.0,35.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554024,"Kerns, Township (TP)",330.0,129.0,3.6,90.66,330.0,80.0,195.0,20.0,25.0,55.0,38.5,39.2,125.0,120.0,0.0,125.0,120.0,0.0,70.0,65.0,0.0,0.0,125.0,40.0,65.0,10.0,10.0,0.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554026,"Harley, Township (TP)",524.0,200.0,5.7,92.34,525.0,130.0,305.0,25.0,20.0,95.0,38.1,37.6,185.0,175.0,10.0,185.0,180.0,0.0,170.0,150.0,15.0,0.0,165.0,60.0,50.0,15.0,0.0,35.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554029,"Casey, Township (TP)",341.0,140.0,4.2,80.8,340.0,75.0,225.0,25.0,10.0,45.0,39.4,40.4,135.0,135.0,0.0,135.0,135.0,0.0,120.0,100.0,20.0,20.0,145.0,60.0,50.0,20.0,0.0,10.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554032,"Brethour, Township (TP)",105.0,48.0,1.3,81.97,105.0,20.0,55.0,10.0,5.0,30.0,45.2,46.8,25.0,25.0,0.0,25.0,20.0,0.0,,,,,15.0,0.0,0.0,15.0,0.0,0.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554034,"Hilliard, Township (TP)",215.0,93.0,2.4,91.27,215.0,45.0,135.0,5.0,10.0,35.0,41.8,46.8,105.0,105.0,0.0,105.0,90.0,10.0,,,,,75.0,15.0,25.0,10.0,10.0,10.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554036,"Armstrong, Township (TP)",1199.0,523.0,13.3,90.16,1200.0,275.0,685.0,60.0,55.0,240.0,40.2,39.2,505.0,500.0,0.0,505.0,490.0,15.0,475.0,425.0,50.0,50.0,400.0,185.0,130.0,40.0,10.0,30.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554038,"Thornloe, Village (VL)",92.0,53.0,14.0,6.59,95.0,10.0,60.0,0.0,0.0,25.0,48.8,50.4,50.0,50.0,0.0,50.0,50.0,0.0,,,,,20.0,0.0,10.0,0.0,0.0,0.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554042,"James, Township (TP)",348.0,224.0,4.1,85.4,345.0,35.0,225.0,10.0,10.0,90.0,50.1,56.0,180.0,180.0,0.0,180.0,175.0,0.0,180.0,150.0,30.0,30.0,155.0,80.0,10.0,35.0,15.0,10.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554044,"Charlton and Dack, Municipality (MU)",686.0,280.0,7.4,92.74,685.0,130.0,425.0,40.0,35.0,140.0,42.3,45.2,260.0,250.0,10.0,260.0,250.0,10.0,240.0,205.0,30.0,30.0,335.0,130.0,65.0,80.0,40.0,15.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554049,"Evanturel, Township (TP)",502.0,203.0,5.6,89.21,500.0,90.0,310.0,25.0,20.0,105.0,42.4,42.0,185.0,180.0,0.0,185.0,180.0,10.0,185.0,175.0,0.0,0.0,190.0,75.0,15.0,65.0,15.0,20.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554052,"Englehart, Town (T)",1442.0,720.0,494.2,2.92,1440.0,230.0,815.0,50.0,80.0,395.0,45.4,46.4,680.0,680.0,0.0,680.0,680.0,0.0,685.0,600.0,80.0,80.0,535.0,270.0,75.0,120.0,35.0,35.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554054,"Chamberlain, Township (TP)",311.0,145.0,2.8,110.81,310.0,55.0,170.0,10.0,10.0,85.0,44.6,44.4,120.0,120.0,0.0,120.0,120.0,0.0,,,,,85.0,25.0,35.0,15.0,10.0,10.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554056,"Matachewan, Township (TP)",268.0,202.0,0.5,539.56,270.0,35.0,170.0,0.0,10.0,65.0,47.8,53.2,135.0,135.0,0.0,135.0,130.0,0.0,,,,,115.0,85.0,0.0,0.0,0.0,15.0
3590, Northeast,3554,"Timiskaming, District (DIS)",3554057,"Matachewan 72, Indian reserve (IRI)",66.0,35.0,2.0,33.09,65.0,10.0,50.0,5.0,5.0,10.0,45.0,49.2,25.0,25.0,0.0,25.0,30.0,0.0,,,,,30.0,15.0,10.0,0.0,0.0,10.0
