X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.7895938729999,43.1935132850001,10411,172388441,2776,Long-Term Care Home,Non-Profit,Heritage Green Nursing Home, , , ,353 Isaac Brock Drive, , ,Hamilton,L8J2J3,20220428135946,20220426155058
-74.718653581,45.0213551260001,10414,172388572,1131,Long-Term Care Home,For-Profit,Parisien Manor, , , ,439 Second Street East, , ,Cornwall,K6H1Z2,20220428135931,20220426155115
-81.3057044289999,42.9504134700001,10424,172388785,2878,Long-Term Care Home,For-Profit,Westmount Gardens Long Term Care Home, , , ,590 Longworth Road, , ,London,N6K4X9,20220428140003,20220426155143
-80.2747296599999,43.5698174290001,10438,172388723,2915,Long-Term Care Home,For-Profit,The Village of Riverside Glen, , , ,60 Woodlawn Road East, , ,Guelph,N1H8M8,20220428140003,20220426155135
-74.683472969,45.0260220280001,10448,172388409,M529,Long-Term Care Home,Non-Profit,Glen-Stor-Dun Lodge, , , ,1900 Montreal Road, , ,Cornwall,K6H7L1,20220428140002,20220426155054
-79.948124363,43.649217558,10461,172388342,2892,Long-Term Care Home,For-Profit,Extendicare Halton Hills, , , ,9 Lindsay Court, , ,Halton Hills,L7G6G9,20220428140021,20220426155045
-80.809705386,44.174609907,10479,172388623,M570,Long-Term Care Home,Non-Profit,Rockwood Terrace Home for the Aged, , , ,575 Saddler Street East,Postal Office Box 660, ,Durham,N0G1R0,20220428140115,20220426155121
-79.716160152,43.216269993,10509,172388586,2750,Long-Term Care Home,For-Profit,Pine Villa Nursing Home, , , ,490 Highway 8,Unit 8, ,Hamilton,L8G1G6,20220428140056,20220426155117
-80.878033483,43.915625559,10549,172388240,2595,Long-Term Care Home,For-Profit,Caressant Care Harriston, , , ,24 Louise Street,Postal Office Box 520, ,Harriston,N0G1Z0,20220428140039,20220426155031
-79.247844646,43.7083349010001,10569,172388528,2789,Long-Term Care Home,For-Profit,Midland Gardens Care Community, , , ,130 Midland Avenue, , ,Toronto,M1N4E6,20220428140114,20220426155109
-79.669463744,44.4060120020001,10579,172388421,2950,Long-Term Care Home,Non-Profit,Grove Park Home For Senior Citizens, , , ,234 Cook Street, , ,Barrie,L4M4H5,20220428140021,20220426155055
-80.92755256,44.5587760670001,10597,172388684,2624,Long-Term Care Home,For-Profit,Summit Place, , , ,850 4th Street East, , ,Owen Sound,N4K6A3,20220428140115,20220426155129
-79.9148538159999,43.236180587,10661,172388458,2931,Long-Term Care Home,Non-Profit,Idlewyld Manor, , , ,449 Sanatorium Road, , ,Hamilton,L9C2A7,20220428140002,20220426155100
-81.638612676,43.420614136,10678,172388217,2987,Long-Term Care Home,CHFA,Blue Water Rest Home, , , ,37792 Zurich-Hensall Road,"Lot 21, Hwy 84, R.R. 3", ,Zurich,N0M2T0,20220428135930,20220426155028
-79.6243972669999,43.7184747850001,10687,172388502,M618,Long-Term Care Home,Non-Profit,Malton Village Long Term Care Centre, , , ,7075 Rexwood Road, , ,Mississauga,L4T4M1,20220428140002,20220426155106
-83.0228361979999,42.2523311620001,10700,172388454,M631,Long-Term Care Home,Non-Profit,Huron Lodge Long Term Care Home, , , ,1881 Cabana Road West, , ,Windsor,N9G1C7,20220428140021,20220426155059
-79.183201631,43.7755055160001,10770,172388322,2804,Long-Term Care Home,Non-Profit,Ehatare Nursing Home, , , ,40 Old Kingston Road, , ,Toronto,M1E3J5,20220428140002,20220426155042
-79.3752858829999,43.667086688,10775,172388774,2959,Long-Term Care Home,Non-Profit,Wellesley Central Place, , , ,160 Wellesley Street East, , ,Toronto,M4Y1J2,20220428140057,20220426155141
-79.62744516,43.6283444690001,10780,172388750,2656,Long-Term Care Home,For-Profit,Tyndall Nursing Home, , , ,1060 Eglinton Avenue East, , ,Mississauga,L4W1K3,20220428135946,20220426155138
-79.739374073,43.3814618210001,10782,172388228,2857,Long-Term Care Home,For-Profit,Burloak, , , ,5959 New Street, , ,Burlington,L7L6W5,20220428140021,20220426155029
-80.201233023,44.501901993,10794,172388688,M581,Long-Term Care Home,Non-Profit,Sunset Manor Home for Senior Citizens, , , ,49 Raglan Street, , ,Collingwood,L9Y4X1,20220428140115,20220426155130
-76.558906623,44.239298214,10801,172388192,2982,Long-Term Care Home,For-Profit,Arbour Heights, , , ,564 Tanner Drive, , ,Kingston,K7M0C3,20220428135916,20220426155024
-80.529976028,43.428634892,10827,172388384,2707,Long-Term Care Home,For-Profit,Forest Heights, , , ,60 Westheights Drive, , ,Kitchener,N2N2A8,20220428135916,20220426155050
-79.2629542769999,44.002756952,10855,172388216,2697,Long-Term Care Home,For-Profit,Bloomington Cove Care Community, , , ,13621 Ninth Line, , ,Whitchurch-Stouffville,L4A3C8,20220428140039,20220426155028
-82.3840880659999,42.963585019,10873,172388516,M613,Long-Term Care Home,Non-Profit,Marshall Gowland Manor, , , ,749 Devine Street, , ,Sarnia,N7T1X3,20220428140114,20220426155108
-80.048009335,42.9673803330001,10880,172388190,2786,Long-Term Care Home,For-Profit,Anson Place Care Centre, , , ,85 Main Street North, , ,Hagersville,N0A1H0,20220428140114,20220426155024
-81.214500007,43.0213999870001,10884,172388468,2729,Long-Term Care Home,For-Profit,Kensington Village, , , ,1340 Huron Street, , ,London,N5V3R3,20220428140039,20220426155101
-79.7153603579999,44.4011103990001,10904,172388287,2696,Long-Term Care Home,For-Profit,Coleman Care Centre, , , ,140 Cundles Road West, , ,Barrie,L4N9X8,20220428135946,20220426155037
-79.7278938919999,43.632471465,10908,172388353,2884,Long-Term Care Home,For-Profit,Extendicare Mississauga, , , ,855 John Watt Boulevard, , ,Mississauga,L5W1G2,20220428135931,20220426155046
-79.372382481,43.662737787,10916,172388643,2754,Long-Term Care Home,Non-Profit,Sherbourne Place, , , ,345 Sherbourne Street, , ,Toronto,M5A2S3,20220428140003,20220426155124
-81.237555291,42.769006141,10929,172388324,M518,Long-Term Care Home,Non-Profit,Elgin Manor, , , ,39262 Fingal Line,R.R. 1, ,St. Thomas,N5P3S5,20220428140056,20220426155042
-82.195345957,42.399261929,10931,172388619,M626,Long-Term Care Home,Non-Profit,Riverview Gardens, , , ,519 King Street West, , ,Chatham,N7M1G8,20220428140021,20220426155121
-79.7411265979999,43.652566468,10968,172388415,2942,Long-Term Care Home,Non-Profit,Grace Manor, , , ,45 Kingknoll Drive, , ,Brampton,L6Y5P2,20220428140002,20220426155054
-80.7422372679999,43.1236240280001,11009,172388247,2636,Long-Term Care Home,For-Profit,Caressant Care Woodstock Nursing Home, , , ,81 Fyfe Avenue, , ,Woodstock,N4S8Y2,20220428135916,20220426155032
-79.672687158,43.452441736,11053,172388801,2910,Long-Term Care Home,Non-Profit,Wyndham Manor Long Term Care Centre, , , ,291 Reynolds Street, , ,Oakville,L6J3L5,20220428140040,20220426155145
-79.301387276,43.862032125,11058,172388211,2986,Long-Term Care Home,Non-Profit,Bethany Lodge, , , ,23 Second Street, , ,Markham,L3R2C2,20220428140002,20220426155027
-80.883047704,43.0326470050001,11065,172388636,2628,Long-Term Care Home,For-Profit,Secord Trails Care Community, , , ,263 Wonham Street South, , ,Ingersoll,N5C3P6,20220428140057,20220426155123
-79.861813922,44.5823693230001,11070,172388633,2710,Long-Term Care Home,For-Profit,Sara Vista, , , ,27 Simcoe Street, , ,Elmvale,L0L1P0,20220428135946,20220426155123
-79.069426649,43.2502092280001,11102,172388754,M587,Long-Term Care Home,Non-Profit,Upper Canada Lodge, , , ,272 Wellington Street,Postal Office Box 1390, ,Niagara-on-the-Lake,L0S1J0,20220428135931,20220426155139
-79.277139155,43.7057563990001,11162,172388460,3034,Long-Term Care Home,Non-Profit,Ina Grafton Gage Home, , , ,40 Bell Estate Road, , ,Toronto,M1L0E2,20220428140039,20220426155100
-84.312111355,46.551513706,11181,172388370,2936,Long-Term Care Home,Non-Profit,F.J. Davey Home, , , ,733 Third Line East, , ,Sault Ste. Marie,P6A7C1,20220428135916,20220426155048
-83.563574683,46.2633962040001,11209,172388185,3041,Long-Term Care Home,Non-Profit,Algoma Manor Nursing Home, , , ,145 Dawson Street, , ,Thessalon,P0R1L0,20220428140039,20220426155023
-74.887222838,45.0337953220001,11223,172388799,2743,Long-Term Care Home,For-Profit,Woodland Villa, , , ,30 Mille Roches Road,R.R. 1, ,Long Sault,K0C1P0,20220428140115,20220426155145
-80.903230443,44.464830652,11229,172388293,1027,Long-Term Care Home,For-Profit,Country Lane Long Term Care Residence, , , ,317079 Highway 6,"R. R. 3, 10", ,Chatsworth,N0H1G0,20220428135916,20220426155038
-80.4417718,43.4298056960001,11252,172388743,2580,Long-Term Care Home,Non-Profit,Trinity Village Care Centre, , , ,2727 Kingsway Drive, , ,Kitchener,N2C1A7,20220428140003,20220426155137
-77.1810026049999,43.9942019440001,11267,172388424,891,Long-Term Care Home,For-Profit,Hallowell House, , , ,13628 Loyalist Parkway, , ,Prince Edward,K0K2T0,20220428140056,20220426155055
-79.8736962,43.1988648820001,11269,172388727,2841,Long-Term Care Home,For-Profit,The Village of Wentworth Heights, , , ,1620 Upper Wentworth Street, , ,Hamilton,L9B2W3,20220428140022,20220426155135
-80.72991604,42.8600539820001,11292,172388507,1049,Long-Term Care Home,For-Profit,Maple Manor Nursing Home, , , ,73 Bidwell Street, , ,Tillsonburg,N4G3T8,20220428135916,20220426155106
-78.731215753,44.528456067,11318,172388380,2850,Long-Term Care Home,For-Profit,Fenelon Court, , , ,44 Wychwood Crescent, , ,Kawartha Lakes,K0M1N0,20220428140114,20220426155050
-78.369823313,44.268766939,11322,172388665,2935,Long-Term Care Home,Non-Profit,St. Joseph's at Fleming, , , ,659 Brealey Drive, , ,Peterborough,K9K2R8,20220428140039,20220426155127
-80.9275564599999,44.5607955670001,11343,172388492,M549,Long-Term Care Home,Non-Profit,Lee Manor Home, , , ,875 Sixth Street East, , ,Owen Sound,N4K5W5,20220428135946,20220426155105
-74.998418516,45.5421693050001,11346,172388588,2797,Long-Term Care Home,For-Profit,Pinecrest (Plantagenet), , , ,101 Parent Street,Postal Office Box 250, ,Plantagenet,K0B1L0,20220428135931,20220426155117
-78.730149389,44.925264235,11360,172388457,3050,Long-Term Care Home,Non-Profit,Hyland Crest, , , ,6 McPherson Street,Postal Office Box 30, ,Minden,K0M2K0,20220428140021,20220426155100
-81.0294437269999,43.8708364440001,11378,172388698,995,Long-Term Care Home,For-Profit,The Fordwich Village Nursing Home, , , ,3063 Adelaide Street, , ,Fordwich,N0G1V0,20220428140115,20220426155131
-79.251836151,43.7549294090001,11385,172388207,M504,Long-Term Care Home,Non-Profit,Bendale Acres, , , ,2920 Lawrence Avenue East, , ,Toronto,M1P2T8,20220428135916,20220426155026
-79.274845253,43.693640197,11407,172388285,2970,Long-Term Care Home,Non-Profit,Chester Village, , , ,3555 Danforth Avenue, , ,Toronto,M1L1E3,20220428135946,20220426155037
-75.727555746,45.40087485,11412,172388714,2873,Long-Term Care Home,Non-Profit,The Salvation Army Ottawa Grace Manor, , , ,1156 Wellington Street, , ,Ottawa,K1Y2Z3,20220428135946,20220426155133
-78.8633005409999,43.913839855,11431,172388446,M539,Long-Term Care Home,Non-Profit,Hillsdale Estates, , , ,590 Oshawa Boulevard North, , ,Oshawa,L1G5T9,20220428140114,20220426155058
-79.763030885,43.4271477280001,11450,172388274,2908,Long-Term Care Home,For-Profit,Chartwell Waterford Long Term Care Residence, , , ,2140 Baronwood Drive, , ,Oakville,L6M4V6,20220428135946,20220426155035
-79.485592325,43.751175597,11454,172388311,1041,Long-Term Care Home,For-Profit,Downsview Long Term Care Centre, , , ,3595 Keele Street, , ,Toronto,M3J1M7,20220428135931,20220426155040
